codigo,tipo_propiedad,tipo_operacion,precio_venta,area,habitaciones,banos,administracion,parqueaderos,sector,estrato,antiguedad,latitud,longitud,estado,precio_arriendo,jacuzzi,chimenea,permite_mascotas,gimnasio,ascensor,conjunto_cerrado,piscina,salon_comunal,terraza,vigilancia,coords_modified,localidad,barrio,estacion_tm_cercana,distancia_estacion_tm_m,is_cerca_estacion_tm,parque_cercano,distancia_parque_m,is_cerca_parque,precio_metro_cuadrado_venta,precio_metro_cuadrado_arriendo,ratio_parqueaderos_habitaciones,ratio_habitaciones_banos,ratio_precio_venta_administracion,ratio_precio_arriendo_administracion,ratio_habitaciones_area,distance_to_nearest_juan_valdez,count_near_juan_valdez
164-M4702676,APARTAMENTO,ARRIENDO,20.32,42.0,2.0,1.0,3921395.93,0.0,BOSA SOACHA,2,MAS DE 20 ANOS,4.63,-74.2,USADO,780000.0,0,0,0,0,0,0,0,0,0,1,False,BOSA,CONDOMINIOS DEL RECREO,Portal Américas,3316.14,0,PARQUE VECINAL URBANIZACIÓN PORTAL DEL SOL,307.68,1,0.48,18571.43,0.0,2.0,0.0,0.2,0.05,3513.25,0.0
342-M4660869,APARTAMENTO,ARRIENDO,20.32,40.24,2.0,1.0,120000.0,0.0,ALTOS DE SUBA Y CERROS DE SAN JORGE,3,ENTRE 5 Y 10 ANOS,4.72,-74.09,USADO,980000.0,0,0,0,0,0,0,0,0,0,1,False,SUBA,RINCON EL CONDOR,Suba - AV. Boyacá,1583.34,0,PARQUE METROPOLITANO CEFE COMETAS,1273.72,0,0.51,24353.88,0.0,2.0,0.0,8.17,0.05,2218.3,0.0
639-M4743539,APARTAMENTO,ARRIENDO,20.32,45.0,2.0,1.0,3921395.93,0.0,,3,ENTRE 0 Y 5 ANOS,4.56,-74.12,USADO,800000.0,0,0,0,0,1,0,0,0,0,1,False,RAFAEL URIBE URIBE,SAN FELIX,Molinos,576.39,0,PARQUE VECINAL URBANIZACIÓN MARRUECOS II SECTOR,1027.4,0,0.45,17777.78,0.0,2.0,0.0,0.2,0.04,2255.38,0.0
164-M4735294,APARTAMENTO,ARRIENDO,20.32,53.4,3.0,2.0,3921395.93,1.0,ALTOS DE SUBA Y CERROS DE SAN JORGE,3,ENTRE 0 Y 5 ANOS,4.75,-74.08,USADO,1200000.0,0,1,0,0,0,0,0,0,0,1,False,SUBA,URB. ARAGON,La Campiña,1813.43,0,PARQUE ZONAL CAMPO VERDE,24.95,1,0.38,22471.91,0.33,1.5,0.0,0.31,0.06,1831.74,0.0
2361-M4738368,APARTAMENTO,ARRIENDO,20.32,45.0,3.0,1.0,3921395.93,1.0,ENGATIVA,3,ENTRE 0 Y 5 ANOS,4.71,-74.12,USADO,1450000.0,0,0,0,0,0,0,0,0,0,1,False,ENGATIVA,GARCES NAVAS ORIENTAL - URB. EL PIREO,Portal 80,1065.06,0,PARQUE ZONAL EL CARMELO,528.95,0,0.45,32222.22,0.33,3.0,0.0,0.37,0.07,914.31,0.0
164-M3627407,APARTAMENTO,ARRIENDO,20.32,40.0,2.0,1.0,3921395.93,0.0,KENNEDY,3,REMODELADO,4.65,-74.14,USADO,1200000.0,0,0,0,0,1,0,0,0,0,1,False,KENNEDY,BARRIO EL TINTAL,Mandalay,2389.14,0,PARQUE VECINAL VILLA ALSACIA,926.68,0,0.51,30000.0,0.0,2.0,0.0,0.31,0.05,1444.12,0.0
164-M4504271,APARTAMENTO,ARRIENDO,20.32,48.15,3.0,2.0,3921395.93,1.0,ORQUIDEAS,3,ENTRE 10 Y 20 ANOS,4.76,-74.04,USADO,1200000.0,0,0,0,0,0,0,0,0,0,1,False,USAQUEN,TARDES DE SAN JOSE,Calle 187,791.08,0,PARQUE VECINAL URBANIZACIÓN CALLE 170 / ALAMEDA,538.78,0,0.42,24922.12,0.33,1.5,0.0,0.31,0.06,866.17,0.0
164-M3199239,APARTAMENTO,ARRIENDO,20.32,49.49,3.0,1.0,3921395.93,0.0,,3,ENTRE 5 Y 10 ANOS,4.76,-74.12,USADO,950000.0,0,0,0,0,1,0,0,0,0,0,False,SUBA,CAMINOS DE ESPERANZA,Portal Suba,2716.27,0,PARQUE ZONAL CEFE FONTANAR DEL RIO,623.42,0,0.41,19195.8,0.0,3.0,0.0,0.24,0.06,2503.09,0.0
34-M4496980,APARTAMENTO,ARRIENDO,20.32,162.0,3.0,2.0,3921395.93,2.0,CHICO,6,MAS DE 20 ANOS,4.67,-74.04,USADO,4500000.0,0,1,0,0,1,0,0,0,0,1,False,CHAPINERO,EL REFUGIO,Héroes - Gel´Hada,1819.31,0,PARQUE VECINAL URBANIZACIÓN LA CABRERA,805.87,0,0.13,27777.78,0.67,1.5,0.0,1.15,0.02,786.15,0.0
734-M4731751,APARTAMENTO,ARRIENDO,20.32,127.0,4.0,3.0,650000.0,1.0,NIZA ALHAMBRA,5,MAS DE 20 ANOS,4.7,-74.07,USADO,3300000.0,0,0,0,0,0,0,0,0,0,1,False,SUBA,NIZA SUR,Humedal Córdoba,297.71,1,PARQUE ZONAL CANAL CORDOBA,748.54,0,0.16,25984.25,0.25,1.33,0.0,5.08,0.03,789.1,0.0
164-M4215739,APARTAMENTO,ARRIENDO,20.32,54.0,2.0,1.0,3921395.93,0.0,ALTOS DE SUBA Y CERROS DE SAN JORGE,3,ENTRE 10 Y 20 ANOS,4.75,-74.11,USADO,950000.0,0,0,0,0,0,0,0,0,0,1,False,SUBA,SABANA DE TIBABUYES,Portal Suba,1870.87,0,PARQUE ZONAL TIBABUYES,346.26,1,0.38,17592.59,0.0,2.0,0.0,0.24,0.04,1747.99,0.0
164-M4491035,APARTAMENTO,ARRIENDO,20.32,58.0,3.0,2.0,3921395.93,1.0,TIMIZA LA ALQUERIA,3,ENTRE 10 Y 20 ANOS,4.62,-74.15,USADO,1100000.0,0,0,0,0,0,0,0,0,0,1,False,KENNEDY,CARVAJAL,Banderas,1471.24,0,PARQUE VECINAL LAS AMÉRICAS OCCIDENTAL IV ETAPA,616.77,0,0.35,18965.52,0.33,1.5,0.0,0.28,0.05,927.61,0.0
164-M4572135,APARTAMENTO,ARRIENDO,20.32,33.0,1.0,1.0,144200.0,0.0,CENTRO Y ZONA COLONIAL,3,REMODELADO,4.6,-74.09,USADO,1250000.0,0,0,0,0,1,0,0,0,0,1,False,LOS MARTIRES,LA ESTANZUELA_,Tygua - San José,100.46,1,PARQUE ZONAL EDUARDO SANTOS,357.45,1,0.62,37878.79,0.0,1.0,0.0,8.67,0.03,1210.02,0.0
164-M4726080,APARTAMENTO,ARRIENDO,20.32,33.0,1.0,1.0,3921395.93,0.0,CENTRO Y ZONA COLONIAL,3,ENTRE 0 Y 5 ANOS,4.59,-74.07,USADO,1350000.0,0,0,0,0,1,0,0,0,0,1,False,CANDELARIA,SANTA BARBARA_,Bicentenario,862.4,0,PARQUE VECINAL DESARROLLO LOURDES,401.12,1,0.62,40909.09,0.0,1.0,0.0,0.34,0.03,569.7,0.0
164-M4722966,APARTAMENTO,ARRIENDO,20.32,65.0,3.0,1.0,3921395.93,0.0,ORQUIDEAS,3,ENTRE 10 Y 20 ANOS,4.76,-74.04,USADO,1400000.0,0,0,0,0,0,0,0,0,0,1,False,USAQUEN,TARDES DE SAN JOSE,Calle 187,782.19,0,PARQUE VECINAL URBANIZACIÓN CALLE 170 / ALAMEDA,470.88,1,0.31,21538.46,0.0,3.0,0.0,0.36,0.05,845.07,0.0
164-M4572517,APARTAMENTO,ARRIENDO,20.32,24.0,1.0,1.0,3921395.93,0.0,CIUDAD BOLIVAR,3,ENTRE 0 Y 5 ANOS,4.6,-74.16,USADO,850000.0,0,1,0,0,1,0,0,0,0,1,False,BOSA,VILLA DEL RIO II SECTOR,CC Paseo Villa del Río - Madelena,272.54,1,PARQUE VECINAL URBANIZACIÓN BALMORAL CESIÓN GUADALUPE,763.24,0,0.85,35416.67,0.0,1.0,0.0,0.22,0.04,505.56,0.0
12503-M4430310,APARTAMENTO,ARRIENDO,20.32,85.0,1.0,1.0,1200000.0,1.0,CHAPINERO ALTO,6,ENTRE 0 Y 5 ANOS,4.65,-74.06,USADO,8000000.0,1,0,0,0,1,0,0,0,0,1,False,CHAPINERO,S.C. GRANADA,Calle 63,964.85,0,PARQUE ZONAL GUSTAVO URIBE BOTERO,519.24,0,0.24,94117.65,1.0,1.0,0.0,6.67,0.01,450.24,1.0
164-M4669675,APARTAMENTO,ARRIENDO,20.32,30.0,1.0,1.0,3921395.93,0.0,CEDRITOS,4,REMODELADO,4.74,-74.02,USADO,1300000.0,0,0,0,0,1,0,0,0,0,1,False,USAQUEN,LA PERLA ORIENTAL,Calle 161,2875.68,0,PARQUE ZONAL SERVITA,572.62,0,0.68,43333.33,0.0,1.0,0.0,0.33,0.03,1377.8,0.0
164-M4503035,APARTAMENTO,ARRIENDO,20.32,55.0,1.0,1.0,3921395.93,1.0,CHAPINERO ALTO,3,ENTRE 0 Y 5 ANOS,4.65,-74.06,USADO,1900000.0,0,0,0,0,1,0,0,0,0,1,True,CHAPINERO,S.C. CHAPINERO NORTE,Calle 63,552.71,0,PARQUE ZONAL GUSTAVO URIBE BOTERO,874.96,0,0.37,34545.45,1.0,1.0,0.0,0.48,0.02,488.36,1.0
164-M4733343,APARTAMENTO,ARRIENDO,20.32,60.0,3.0,2.0,3921395.93,1.0,ENGATIVA,3,ENTRE 10 Y 20 ANOS,4.72,-74.13,USADO,1500000.0,0,0,0,0,0,0,0,0,0,1,False,ENGATIVA,VILLAS DE ALCALA - LOS CEREZOS,Portal 80,2132.95,0,PARQUE ZONAL VILLAS DE GRANADA,724.97,0,0.34,25000.0,0.33,1.5,0.0,0.38,0.05,1926.41,0.0
16474-M4645002,APARTAMENTO,ARRIENDO,20.32,167.0,4.0,4.0,3921395.93,2.0,CHICO,6,MAS DE 20 ANOS,4.67,-74.06,USADO,5500000.0,0,0,0,0,0,0,0,0,0,1,False,CHAPINERO,S.C. LAGO GAITAN,Calle 76 - San Felipe,286.96,1,PARQUE ZONAL LA ESTACIÓN,797.06,0,0.12,32934.13,0.5,1.0,0.0,1.4,0.02,460.79,2.0
164-M4732945,APARTAMENTO,ARRIENDO,20.32,92.0,3.0,3.0,3921395.93,1.0,COLINA Y ALREDEDORES,5,ENTRE 0 Y 5 ANOS,4.74,-74.06,USADO,4500000.0,0,0,0,0,0,0,0,0,0,1,False,SUBA,URB. LA SIRENA,Gratamira,1563.68,0,PARQUE VECINAL DESARROLLO CANTALEJO URBANIZACIÓN CANTALEJO MANZANA B,1016.39,0,0.22,48913.04,0.33,1.0,0.0,1.15,0.03,482.23,1.0
34-M3669282,APARTAMENTO,ARRIENDO,20.32,84.0,1.0,2.0,820000.0,1.0,CHICO,6,ENTRE 10 Y 20 ANOS,4.66,-74.05,USADO,4180000.0,0,1,0,0,1,0,0,0,0,1,False,CHAPINERO,LOS ROSALES,Calle 76 - San Felipe,1266.57,0,PARQUE ZONAL SAN ANDRÉS,597.18,0,0.24,49761.9,1.0,0.5,0.0,5.1,0.01,664.98,0.0
488-M4661233,APARTAMENTO,ARRIENDO,20.32,74.0,3.0,3.0,3921395.93,2.0,NIZA ALHAMBRA,5,ENTRE 0 Y 5 ANOS,4.69,-74.06,USADO,3999999.0,0,0,0,0,1,0,0,0,0,1,False,SUBA,S.C. PASADENA,Suba - Calle 100,397.56,1,PARQUE ZONAL CANAL RIO NEGRO,1198.31,0,0.27,54054.04,0.67,1.0,0.0,1.02,0.04,258.12,1.0
164-M4544763,APARTAMENTO,ARRIENDO,20.32,65.0,3.0,2.0,3921395.93,1.0,ENGATIVA,3,ENTRE 10 Y 20 ANOS,4.72,-74.13,USADO,1500000.0,0,0,0,0,0,0,0,0,0,1,False,ENGATIVA,VILLAS DE ALCALA - LOS CEREZOS,Portal 80,2190.27,0,PARQUE ZONAL VILLAS DE GRANADA,796.33,0,0.31,23076.92,0.33,1.5,0.0,0.38,0.05,1985.01,0.0
164-M4290999,APARTAMENTO,ARRIENDO,20.32,52.0,2.0,2.0,3921395.93,1.0,FONTIBON TINTAL,4,ENTRE 0 Y 5 ANOS,4.67,-74.14,USADO,1700000.0,0,0,0,0,1,0,0,0,0,1,False,FONTIBON,VILLEMAR,Portal El Dorado,2338.84,0,PARQUE VECINAL VILLA HELENA VILLEMAR,56.18,1,0.39,32692.31,0.5,1.0,0.0,0.43,0.04,1346.39,0.0
639-M4701243,APARTAMENTO,ARRIENDO,20.32,52.0,2.0,2.0,3921395.93,1.0,CORTIJO AUTOPISTA MEDELLIN,4,ENTRE 10 Y 20 ANOS,4.7,-74.08,USADO,1520000.0,0,0,0,0,0,0,0,0,0,1,False,SUBA,S.C. CLUB DE LOS LAGARTOS,AV. Boyacá,1047.22,0,PARQUE METROPOLITANO CEFE COMETAS,1076.94,0,0.39,29230.77,0.5,1.0,0.0,0.39,0.04,930.93,0.0
478-M4498407,APARTAMENTO,ARRIENDO,20.32,90.0,3.0,2.0,3921395.93,1.0,NIZA ALHAMBRA,4,MAS DE 20 ANOS,4.69,-74.07,USADO,2700000.0,0,1,0,0,1,0,0,0,0,1,False,SUBA,S.C. ANDES NORTE,Suba - Calle 100,103.29,1,PARQUE ZONAL CANAL RIO NEGRO,852.7,0,0.23,30000.0,0.33,1.5,0.0,0.69,0.03,295.81,1.0
164-M4291011,APARTAMENTO,ARRIENDO,20.32,46.0,2.0,2.0,3921395.93,0.0,KENNEDY,3,REMODELADO,4.65,-74.14,USADO,1200000.0,0,0,0,0,1,0,0,0,0,1,False,KENNEDY,BARRIO EL TINTAL,Mandalay,2389.14,0,PARQUE VECINAL VILLA ALSACIA,926.68,0,0.44,26086.96,0.0,1.0,0.0,0.31,0.04,1444.12,0.0
164-M4590318,APARTAMENTO,ARRIENDO,20.32,27.0,2.0,1.0,3921395.93,0.0,RAFAEL URIBE URIBE TUNJUELITO,3,ENTRE 0 Y 5 ANOS,4.58,-74.13,USADO,1000000.0,0,1,0,0,0,0,0,0,0,1,False,TUNJUELITO,EL CARMEN_,Biblioteca,1144.77,0,PARQUE METROPOLITANO TIMIZA (SECTOR VILLA DEL RIO),974.96,0,0.75,37037.04,0.0,2.0,0.0,0.26,0.07,452.93,1.0
164-M4594595,APARTAMENTO,ARRIENDO,20.32,80.0,3.0,2.0,3921395.93,1.0,ENGATIVA,4,ENTRE 0 Y 5 ANOS,4.72,-74.14,USADO,2000000.0,0,0,0,0,1,0,0,0,0,1,False,ENGATIVA,S.C. EL GACO,Portal 80,3236.5,0,PARQUE METROPOLITANO PLANTA DE TRATAMIENTO SALITRE,1291.3,0,0.25,25000.0,0.33,1.5,0.0,0.51,0.04,2718.51,0.0
164-M4593352,APARTAMENTO,ARRIENDO,20.32,40.0,2.0,1.0,3921395.93,0.0,ALTOS DE SUBA Y CERROS DE SAN JORGE,3,REMODELADO,4.72,-74.09,USADO,800000.0,0,0,0,0,1,0,0,0,0,1,False,SUBA,PALMA ALDEA,21 Ángeles,1423.01,0,PARQUE VECINAL AGRUPACIÓN DE VIVIENDA EN BALCON DE LINDARAJA,1458.96,0,0.51,20000.0,0.0,2.0,0.0,0.2,0.05,2323.76,0.0
164-M4709088,APARTAMENTO,ARRIENDO,20.32,95.0,3.0,2.0,3921395.93,1.0,CENTRO NARINO,4,ENTRE 0 Y 5 ANOS,4.63,-74.09,USADO,2000000.0,0,0,0,0,1,0,0,0,0,1,False,TEUSAQUILLO,ORTEZAL_,Recinto Ferial,590.02,0,PARQUE VECINAL SANTA CLARA,520.94,0,0.21,21052.63,0.33,1.5,0.0,0.51,0.03,1050.22,0.0
646-M4519444,APARTAMENTO,ARRIENDO,20.32,59.0,2.0,2.0,471000.0,1.0,CEDRITOS,4,ENTRE 10 Y 20 ANOS,4.72,-74.04,USADO,1729000.0,0,1,0,0,1,0,0,0,0,1,False,USAQUEN,ACACIAS USAQUEN,Calle 142,1530.31,0,PARQUE VECINAL NUEVA URBANIZACIÓN EL CEDRITO,389.66,1,0.34,29305.08,0.5,1.0,0.0,3.67,0.03,490.28,1.0
164-M4742241,APARTAMENTO,ARRIENDO,20.32,32.0,1.0,1.0,3921395.93,0.0,CENTRO INTERNACIONAL,4,ENTRE 0 Y 5 ANOS,4.62,-74.07,USADO,2000000.0,0,0,0,0,1,0,0,0,0,1,False,SANTA FE,SAN_MARTIN,Museo Nacional,387.12,1,PARQUE METROPOLITANO INDEPENDENCIA BICENTENARIO,639.11,0,0.64,62500.0,0.0,1.0,0.0,0.51,0.03,300.72,4.0
639-M4731158,APARTAMENTO,ARRIENDO,20.32,62.0,3.0,2.0,3921395.93,0.0,NORMANDIA,3,MAS DE 20 ANOS,4.68,-74.11,USADO,1450000.0,0,0,0,0,0,0,0,0,0,1,False,ENGATIVA,SANTA CECILIA_,Modelia,594.82,0,PARQUE VECINAL MODELIA SECTOR A,1191.15,0,0.33,23387.1,0.0,1.5,0.0,0.37,0.05,977.82,0.0
164-M4629595,APARTAMENTO,ARRIENDO,20.32,32.0,1.0,1.0,3921395.93,0.0,CEDRITOS,6,ENTRE 0 Y 5 ANOS,4.72,-74.04,USADO,1400000.0,0,0,0,0,1,0,0,0,0,1,True,USAQUEN,CEDRITOS,Alcalá,1498.21,0,PARQUE VECINAL NUEVA URBANIZACIÓN EL CEDRITO,720.37,0,0.64,43750.0,0.0,1.0,0.0,0.36,0.03,112.71,1.0
164-M4449975,APARTAMENTO,ARRIENDO,20.32,72.0,3.0,2.0,3921395.93,1.0,CORTIJO AUTOPISTA MEDELLIN,3,MAS DE 20 ANOS,4.73,-74.12,USADO,1600000.0,0,0,0,0,0,0,0,0,0,1,False,ENGATIVA,CIUDADELA COLSUBSIDIO 4 SECTOR,Portal 80,2343.87,0,PARQUE VECINAL URBANIZACIÓN NUEVA TIBABUYES 1,1111.17,0,0.28,22222.22,0.33,1.5,0.0,0.41,0.04,2196.59,0.0
34-M3573146,APARTAMENTO,ARRIENDO,20.32,220.3,4.0,4.0,1050000.0,2.0,CHICO,6,MAS DE 20 ANOS,4.67,-74.05,USADO,9000000.0,0,1,0,0,1,0,0,0,0,1,False,CHAPINERO,S.C. EL CHICO,Virrey,933.09,0,PARQUE ZONAL CANAL EL VIRREY EL CHICO,375.71,1,0.09,40853.38,0.5,1.0,0.0,8.57,0.02,240.74,4.0
14493-M4308516,APARTAMENTO,ARRIENDO,20.32,207.0,3.0,3.0,2400000.0,3.0,CHICO,6,MAS DE 20 ANOS,4.67,-74.05,USADO,11500000.0,0,1,0,0,0,0,0,0,0,1,False,CHAPINERO,EL REFUGIO,Héroes - Gel´Hada,1603.88,0,PARQUE VECINAL URBANIZACIÓN LA CABRERA,661.64,0,0.1,55555.56,1.0,1.0,0.0,4.79,0.01,664.81,0.0
164-M4688096,APARTAMENTO,ARRIENDO,20.32,30.0,1.0,1.0,3921395.93,0.0,CHAPINERO ALTO,4,ENTRE 0 Y 5 ANOS,4.63,-74.07,USADO,1300000.0,0,0,0,0,1,0,0,0,0,1,False,CHAPINERO,S.C. SUCRE,Calle 45 - American School Way,240.45,1,PARQUE METROPOLITANO PARQUE NACIONAL (PM2A) ENRIQUE OLAYA HERRERA (SECTOR HISTORICO),584.81,0,0.68,43333.33,0.0,1.0,0.0,0.33,0.03,271.75,2.0
164-M4502552,APARTAMENTO,ARRIENDO,20.32,60.0,3.0,2.0,3921395.93,0.0,FONTIBON TINTAL,3,ENTRE 0 Y 5 ANOS,4.69,-74.15,USADO,1150000.0,0,0,0,0,1,0,0,0,0,1,False,FONTIBON,ALMAGRARIO,Portal El Dorado,3670.56,0,PARQUE ZONAL LA CONCORDIA,622.31,0,0.34,19166.67,0.0,1.5,0.0,0.29,0.05,1561.4,0.0
34-M3864035,APARTAMENTO,ARRIENDO,20.32,150.0,3.0,3.0,1350000.0,2.0,CHICO,6,REMODELADO,4.67,-74.05,USADO,6500000.0,0,1,0,0,1,0,0,0,0,1,False,CHAPINERO,S.C. EL CHICO,Virrey,1085.88,0,PARQUE VECINAL URBANIZACIÓN LA CABRERA,436.62,1,0.14,43333.33,0.67,1.0,0.0,4.81,0.02,336.58,3.0
14-M4743505,APARTAMENTO,ARRIENDO,20.32,74.0,3.0,2.0,404000.0,2.0,CEDRITOS,4,MAS DE 20 ANOS,4.73,-74.04,USADO,2000000.0,0,0,0,0,0,1,0,0,0,1,False,USAQUEN,CAOBOS SALAZAR,Calle 146,1552.13,0,PARQUE VECINAL NUEVA URBANIZACIÓN EL CEDRITO,507.31,0,0.27,27027.03,0.67,1.5,0.0,4.95,0.04,548.59,0.0
5031-M4620348,APARTAMENTO,ARRIENDO,20.32,118.0,2.0,3.0,3921395.93,2.0,CHICO,6,MAS DE 20 ANOS,4.65,-74.05,USADO,7000000.0,0,0,0,0,0,0,0,0,0,1,False,CHAPINERO,S.C. BELLAVISTA,Flores – Areandina,1349.05,0,PARQUE ZONAL GUSTAVO URIBE BOTERO,297.21,1,0.17,59322.03,1.0,0.67,0.0,1.79,0.02,552.71,0.0
34-M4565775,APARTAMENTO,ARRIENDO,20.32,165.0,3.0,4.0,869200.0,2.0,COLINA Y ALREDEDORES,5,ENTRE 10 Y 20 ANOS,4.73,-74.07,USADO,5850000.0,0,1,0,0,1,0,0,0,0,1,False,SUBA,GRATAMIRA,Gratamira,19.24,1,PARQUE ZONAL EL TOMILLAR,1448.97,0,0.12,35454.55,0.67,0.75,0.0,6.73,0.02,1068.46,0.0
9947-M4189651,APARTAMENTO,ARRIENDO,20.32,380.0,4.0,5.0,3921395.93,4.0,CHICO,6,ENTRE 5 Y 10 ANOS,4.68,-74.04,USADO,17000000.0,1,1,0,0,1,0,0,0,0,0,False,CHAPINERO,CHICO RESERVADO,Virrey,1942.13,0,PARQUE VECINAL URBANIZACIÓN LA CABRERA,1246.72,0,0.05,44736.84,1.0,0.8,0.0,4.34,0.01,448.45,1.0
164-M4504267,APARTAMENTO,ARRIENDO,20.32,33.0,2.0,1.0,3921395.93,0.0,CENTRO Y ZONA COLONIAL,3,ENTRE 0 Y 5 ANOS,4.6,-74.09,USADO,1200000.0,0,0,0,0,1,0,0,0,0,1,False,LOS MARTIRES,LA ESTANZUELA_,Tygua - San José,100.46,1,PARQUE ZONAL EDUARDO SANTOS,357.45,1,0.62,36363.64,0.0,2.0,0.0,0.31,0.06,1210.02,0.0
212-M4677396,APARTAMENTO,ARRIENDO,20.32,50.0,1.0,1.0,130000.0,1.0,CHAPINERO ALTO,4,MAS DE 20 ANOS,4.65,-74.06,USADO,1700000.0,0,0,0,0,0,0,0,0,0,1,False,CHAPINERO,S.C. QUINTA CAMACHO,Flores – Areandina,465.33,1,PARQUE ZONAL GUSTAVO URIBE BOTERO,881.06,0,0.41,34000.0,1.0,1.0,0.0,13.08,0.02,283.95,2.0
164-M3730022,APARTAMENTO,ARRIENDO,20.32,50.0,3.0,2.0,3921395.93,1.0,FONTIBON TINTAL,2,REMODELADO,4.67,-74.16,USADO,1200000.0,0,0,0,0,0,0,0,0,0,1,False,FONTIBON,SABANA GRANDE,Biblioteca Tintal,3641.02,0,PARQUE METROPOLITANO ZONA FRANCA,564.19,0,0.41,24000.0,0.33,1.5,0.0,0.31,0.06,2945.12,0.0
164-M4491364,APARTAMENTO,ARRIENDO,20.32,34.0,1.0,1.0,3921395.93,0.0,FONTIBON TINTAL,3,ENTRE 0 Y 5 ANOS,4.68,-74.15,USADO,1000000.0,0,0,0,0,0,0,0,0,0,1,False,FONTIBON,S.C VILLA CARMENZA,Portal El Dorado,3186.85,0,PARQUE ZONAL LA CONCORDIA,366.46,1,0.6,29411.76,0.0,1.0,0.0,0.26,0.03,2071.37,0.0
164-M4635340,APARTAMENTO,ARRIENDO,20.32,62.0,3.0,2.0,3921395.93,1.0,ORQUIDEAS,3,MAS DE 20 ANOS,4.74,-74.03,USADO,1600000.0,0,0,0,0,1,0,0,0,0,1,False,USAQUEN,BALCONES DE ORIENTE,Calle 161,1514.9,0,PARQUE ZONAL LA VIDA,343.55,1,0.33,25806.45,0.33,1.5,0.0,0.41,0.05,914.64,0.0
164-M4723953,APARTAMENTO,ARRIENDO,20.32,63.0,3.0,2.0,3921395.93,1.0,FONTIBON TINTAL,4,ENTRE 5 Y 10 ANOS,4.65,-74.13,USADO,2000000.0,0,0,0,0,1,0,0,0,0,1,False,FONTIBON,INTERINDUSTRIAL - EL VERGEL,AV. Américas - AV. Boyacá,2452.48,0,PARQUE VECINAL VILLA ALSACIA,1014.16,0,0.32,31746.03,0.33,1.5,0.0,0.51,0.05,444.79,2.0
164-M4694469,APARTAMENTO,ARRIENDO,20.32,35.0,1.0,1.0,3921395.93,0.0,,3,ENTRE 0 Y 5 ANOS,4.75,-74.03,USADO,1220000.0,0,0,0,0,1,0,0,0,0,1,False,USAQUEN,LA GRANJA NORTE,Portal Norte,2153.72,0,PARQUE ZONAL SERVITA,871.67,0,0.58,34857.14,0.0,1.0,0.0,0.31,0.03,1003.56,0.0
639-M4731708,APARTAMENTO,ARRIENDO,20.32,34.0,2.0,1.0,3921395.93,0.0,TIMIZA LA ALQUERIA,3,ENTRE 0 Y 5 ANOS,4.61,-74.16,USADO,1000000.0,0,0,0,0,1,0,0,0,0,1,False,KENNEDY,TIMIZA,CC Paseo Villa del Río - Madelena,1631.74,0,PARQUE VECINAL LAGO TIMIZA I ETAPA,356.59,1,0.6,29411.76,0.0,2.0,0.0,0.26,0.06,1483.75,0.0
164-M4120622,APARTAMENTO,ARRIENDO,20.32,33.0,1.0,1.0,3921395.93,1.0,CENTRO Y ZONA COLONIAL,3,ENTRE 0 Y 5 ANOS,4.59,-74.07,USADO,1300000.0,0,0,0,0,1,0,0,0,0,1,False,CANDELARIA,SANTA BARBARA_,Bicentenario,862.4,0,PARQUE VECINAL DESARROLLO LOURDES,401.12,1,0.62,39393.94,1.0,1.0,0.0,0.33,0.03,569.7,0.0
2363-M4495457,APARTAMENTO,ARRIENDO,20.32,120.0,2.0,3.0,3921395.93,2.0,COUNTRY,5,ENTRE 5 Y 10 ANOS,4.71,-74.05,USADO,3900000.0,0,1,0,0,0,0,0,0,0,1,False,USAQUEN,COUNTRY CLUB,Prado,628.33,0,PARQUE ZONAL ATABANZA,1223.76,0,0.17,32500.0,1.0,0.67,0.0,0.99,0.02,774.13,0.0
164-M4434735,APARTAMENTO,ARRIENDO,20.32,48.0,2.0,1.0,100000.0,0.0,KENNEDY,2,ENTRE 10 Y 20 ANOS,4.65,-74.17,USADO,580000.0,0,0,0,0,0,0,0,0,0,1,False,KENNEDY,PRADOS DEL TINTAL,Biblioteca Tintal,1967.34,0,PARQUE VECINAL PRIMAVERA,989.01,0,0.42,12083.33,0.0,2.0,0.0,5.8,0.04,4621.27,0.0
164-M4483635,APARTAMENTO,ARRIENDO,20.32,65.01,3.0,1.0,3921395.93,0.0,COLINA Y ALREDEDORES,4,ENTRE 10 Y 20 ANOS,4.74,-74.06,USADO,1350000.0,0,0,0,0,0,0,0,0,0,1,False,SUBA,S.C. GILMAR - LA SIRENA (PREDIO),Calle 161,1506.6,0,PARQUE VECINAL DESARROLLO CANTALEJO URBANIZACIÓN CANTALEJO MANZANA B,449.73,1,0.31,20766.04,0.0,3.0,0.0,0.34,0.05,1164.78,0.0
164-M4487026,APARTAMENTO,ARRIENDO,20.32,76.0,3.0,2.0,340000.0,1.0,NIZA ALHAMBRA,4,MAS DE 20 ANOS,4.7,-74.08,USADO,2160000.0,0,0,0,0,1,0,0,0,0,1,False,SUBA,POTOSI,AV. Boyacá,741.08,0,PARQUE ZONAL MORATO,965.18,0,0.27,28421.05,0.33,1.5,0.0,6.35,0.04,578.05,0.0
